Tweet Date,Tweet ID,Tweet Text,tweet_source,tweet_retweet_count,tweet_favorite_count
2019/2/21,1098594345186443264,My statement on Communications ... #SONA2019 https://t.co/0oVDPPBsVm,Twitter for iPhone,44,201
2019/2/21,1098594324223283201,My statement on Aviation ... #SONA2019 https://t.co/q7DQlvxolR,Twitter for iPhone,46,213
2019/2/21,1098594313938845698,My statement on Railways ... #SONA2019 https://t.co/v39pgPwcE6,Twitter for iPhone,41,177
2019/2/21,1098594302828183552,My statement on Railways ... #SONA2019 https://t.co/c9MkptJukG,Twitter for iPhone,132,861
2019/2/21,1098592943684886528,My statement on Roads ... #SONA2019 https://t.co/Sl8ng1mpRy,Twitter for iPhone,41,255
2019/2/21,1098592930770624513,My statement on Foreign Affairs ... #SONA2019 https://t.co/RnKmVD1FuK,Twitter for iPhone,42,238
2019/2/21,1098592916656803840,My statement on the RTI Bill ... #SONA2019 https://t.co/PRH9TUnyyH,Twitter for iPhone,37,187
2019/2/21,1098592905961357318,My statement on the Attorney General ... #SONA2019 https://t.co/wYzXYMQmIo,Twitter for iPhone,30,159
2019/2/21,1098592893177077767,My statement on the Judiciary ... #SONA2019 https://t.co/eTrZFpjBp6,Twitter for iPhone,29,141
2019/2/21,1098592876399915008,My statement on the Police Service ... #SONA2019 https://t.co/OIMZVlPXGW,Twitter for iPhone,30,149
2019/2/21,1098592860117655556,My statement on the Ghana Armed Forces ... #SONA2019 https://t.co/BsjTNqV6ki,Twitter for iPhone,39,196
2019/2/21,1098592844053389312,My statement on Ghana Armed Forces ... #SONA2019 https://t.co/hGM4XfqyRA,Twitter for iPhone,28,142
2019/2/21,1098592826416353280,My statement on Mining ... #SONA2019 https://t.co/ZSFqKgzajS,Twitter for iPhone,31,142
2019/2/21,1098592811425939464,My statement on Fisheries (cont'd)... #SONA2019 https://t.co/mV6CuIFcXi,Twitter for iPhone,33,139
2019/2/21,1098592797890879493,My statement on Fisheries ... #SONA2019 https://t.co/KkYih2njiR,Twitter for iPhone,27,121
2019/2/21,1098592767092113409,My statement on Agriculture... #SONA2019 https://t.co/B9ELZ8ZUUj,Twitter for iPhone,27,122
2019/2/21,1098592753234206722,My statement on Menzgold ... #SONA2019 https://t.co/fVfrjGYfml,Twitter for iPhone,52,166
2019/2/21,1098592729439920128,My statement on the Banking Sector ... #SONA2019 https://t.co/wMhpO4onlV,Twitter for iPhone,34,111
2019/2/21,1098592713023389696,My statement on MASLOC (cont'd) ... #SONA2019 https://t.co/RK2oNf662l,Twitter for iPhone,27,99
2019/2/21,1098592698943135744,My statement on MASLOC ... #SONA2019 https://t.co/TUS5u9CTUq,Twitter for iPhone,26,89
2019/2/21,1098592678349078529,My statement on Trade and Industry ... #SONA2019 https://t.co/HSkM9Sp2Pn,Twitter for iPhone,31,117
2019/2/21,1098592652549935104,My statement on Trade and Industry ... #SONA2019 https://t.co/CMnxBnnLkC,Twitter for iPhone,28,98
2019/2/21,1098592603405275137,My statement on Business Development and Entrepreneurship ... #SONA2019 https://t.co/BS8rdJMPVu,Twitter for iPhone,34,99
2019/2/21,1098592569456578560,My statement on Energy (cont'd) ... #SONA2019 https://t.co/5sucsHKBXv,Twitter for iPhone,35,117
2019/2/21,1098592554059214849,My statement on Energy (cont'd) ... #SONA2019 https://t.co/HqpkZoTnlc,Twitter for iPhone,24,92
2019/2/21,1098592541673488384,My statement on Energy ... #SONA2019 https://t.co/l89jvekncD,Twitter for iPhone,27,93
2019/2/21,1098592513353502720,My statement on Open Defecation ... #SONA2019 https://t.co/ORVMIw6RlX,Twitter for iPhone,32,93
2019/2/21,1098592499302629377,My statement on Waste Recycling ... #SONA2019 https://t.co/ryBlKpdUbI,Twitter for iPhone,27,95
2019/2/21,1098592474371633152,My statement on Sanitation ... #SONA2019 https://t.co/7OP7UE8Mou,Twitter for iPhone,131,662
2019/2/21,1098589135646924800,My statement on Tourism (cont'd) ... #SONA2019 https://t.co/XuEGAbLeU6,Twitter for iPhone,27,146
2019/2/21,1098589122036408321,My statement on Tourism ... #SONA2019 https://t.co/c1PG24fs6s,Twitter for iPhone,28,141
2019/2/21,1098589104646905857,My statement on Creative Arts ... #SONA2019 https://t.co/fQ7Rxr0Ytv,Twitter for iPhone,18,69
2019/2/21,1098589080361885697,My statement on Persons With Disabilities ... #SONA2019 https://t.co/YcbX43xdjL,Twitter for iPhone,16,68
2019/2/21,1098589064171786241,My statement on the Barge Dam Spillage ... #SONA2019 https://t.co/Lqn8pcRVQI,Twitter for iPhone,23,71
2019/2/21,1098589047952494594,My statement on the Coastal Protection Projects ... #SONA2019 https://t.co/dhQuvsCzyR,Twitter for iPhone,20,62
2019/2/21,1098589032454475781,My statement on Drainage ... #SONA2019 https://t.co/SwSY1ZlET6,Twitter for iPhone,16,54
2019/2/21,1098589020207177728,My statement on Housing (cont'd) ... #SONA2019 https://t.co/yy73zxCuQR,Twitter for iPhone,16,63
2019/2/21,1098589008156864513,My statement on Housing ... #SONA2019 https://t.co/Kuut16NGsv,Twitter for iPhone,16,66
2019/2/21,1098588995116847105,My statement on Health (cont'd) ... #SONA2019 https://t.co/a3OdY1qBSF,Twitter for iPhone,17,64
2019/2/21,1098588982286405633,My statement on Health (cont'd) ... #SONA2019 https://t.co/xwKGxMhEmN,Twitter for iPhone,18,66
2019/2/21,1098588964632608768,My statement on Health ... #SONA2019 https://t.co/CTcFfNL1Xs,Twitter for iPhone,18,63
2019/2/21,1098588932307066883,My statement on Teachers ... #SONA2019 https://t.co/goaGNRXG2d,Twitter for iPhone,17,65
2019/2/21,1098588916058337282,My statement on Education... #SONA2019 https://t.co/xrf7vz4XwQ,Twitter for iPhone,22,56
2019/2/21,1098588887000272896,My statement on Education ... #SONA2019 https://t.co/fIF6t4nSgg,Twitter for iPhone,20,55
2019/2/21,1098588870738882561,My statement on the Ports #SONA2019 https://t.co/yktG06SF7V,Twitter for iPhone,14,42
2019/2/21,1098588856696430592,My statement on Child Labour ... #SONA2019 https://t.co/0JYWT33VBj,Twitter for iPhone,18,45
2019/2/21,1098588838904152070,My statement on Labour ... #SONA2019 https://t.co/6Xo8ka0h79,Twitter for iPhone,15,40
2019/2/21,1098588820306575361,My statement on the Economy (cont'd) ... #SONA2019 https://t.co/swvVt5rPzP,Twitter for iPhone,16,45
2019/2/21,1098588797766381568,My statement on the Economy (cont'd) ... #SONA2019 https://t.co/UhHFDzCyXL,Twitter for iPhone,21,57
2019/2/21,1098588778090897408,My statement on the Economy ... #SONA2019 https://t.co/SdfnnogSx7,Twitter for iPhone,18,47
2019/2/21,1098588753461956608,My statement on Local Government ... #SONA2019 https://t.co/lhtZF0yIQH,Twitter for iPhone,13,46
2019/2/21,1098588735577509888,My statement on the Creation of New Regions ... #SONA2019 https://t.co/x9IeRZDK16,Twitter for iPhone,17,46
2019/2/21,1098588707597312000,My statement on Dagbon (cont'd) ... #SONA2019 https://t.co/uWDO0AVR4A,Twitter for iPhone,15,48
2019/2/21,1098588664312070144,My statement on Dagbon (cont'd) ... #SONA2019 https://t.co/QeJxetCR6F,Twitter for iPhone,54,318
2019/2/21,1098476644300451840,Happening in a few hours ... #SONA2019 https://t.co/Xf8SeL6mZJ,Twitter for iPhone,332,2260
2019/2/20,1098305226455552001,#SONA2019 https://t.co/ymJLkFGAf2,Twitter for iPhone,313,1908
2019/2/15,1096391540279267328,"Gospel artiste and songwriter, @CwesiOteng, was at Jubilee House on Wednesday evening, to present a copy of his lat... https://t.co/feZ4qJnSQM",Twitter for iPhone,398,2902
2019/2/15,1096388099456856064,"Public presentation of the Western North Region Instrument, 2019 (C.I. 117)

#WesternNorthRegion
#HistoryInTheMaking https://t.co/Jo9DknH6Dh",Twitter for iPhone,48,383
2019/2/15,1096383528353304576,"Public presentation of the Western North Region Instrument, 2019 (C.I. 117)

#WesternNorthRegion
#HistoryInTheMaking https://t.co/1qkKOIW7Ag",Twitter for iPhone,71,403
2019/2/13,1095718179383447553,"Public presentation of the Ahafo Region Instrument, 2019 (C.I. 114)

#AhafoRegion
#HistoryInTheMaking https://t.co/nsktOiSCic",Twitter for iPhone,54,360
2019/2/13,1095718168360833025,"Public presentation of the Ahafo Region Instrument, 2019 (C.I. 114)

#AhafoRegion
#HistoryInTheMaking https://t.co/oahfCbXoqk",Twitter for iPhone,110,845
2019/2/13,1095665949414473728,"Public presentation of the Bono East Region Instrument, 2019 (C.I. 113)

#BonoEastRegion
#HistoryInTheMaking https://t.co/NWVL4BWZoJ",Twitter for iPhone,81,550
2019/2/13,1095665935942381568,"Public presentation of the Bono East Region Instrument, 2019 (C.I. 113)

#BonoEastRegion
#HistoryInTheMaking https://t.co/DZcfN7WAcZ",Twitter for iPhone,141,1097
2019/2/12,1095355914335469569,"Public presentation of the Savannah Region Instrument, 2019 (C.I. 115)

#SavannahRegion
#HistoryInTheMaking https://t.co/75JO6H9k0z",Twitter for iPhone,56,290
2019/2/12,1095355899571552257,"Public presentation of the Savannah Region Instrument, 2019 (C.I. 115)

#SavannahRegion
#HistoryInTheMaking https://t.co/jKU47q8NnF",Twitter for iPhone,122,664
2019/2/12,1095298417667067904,"Public presentation of the North East Region Instrument, 2019 (C.I. 116)

#NorthEastRegion
#HistoryInTheMaking https://t.co/ukRx9cu9ay",Twitter for iPhone,66,328
2019/2/12,1095298407579770887,"Public presentation of the North East Region Instrument, 2019 (C.I. 116)

#NorthEastRegion
#HistoryInTheMaking https://t.co/YtPOyBCk4Y",Twitter for iPhone,158,852
2019/2/4,1092376371328937984,May His Soul continue to rest and abide in the bosom of the Almighty until the last day of the Resurrection when we... https://t.co/CkuuZDnf1U,Twitter for iPhone,168,1107
2019/2/4,1092376369445720065,"He had led a most public life, he wrote profusely, was not shy of arguments, and gave our nation its name of Ghana.... https://t.co/jkr1IODCdh",Twitter for iPhone,185,1061
2019/2/4,1092376367579230208,"54 years ago today, one of the most extraordinary persons that Ghana has ever given to the world, J.B. Danquah, die... https://t.co/o6cMsc9Wa5",Twitter for iPhone,632,3878
2019/2/3,1092163870842597378,"I apologise for any unintended slight from the ""political metaphor"". 4/4",Twitter for iPhone,158,1000
2019/2/3,1092163868837773312,"We have increased the share of the District Assemblies Common Fund to Persons with Disabilities from 2% to 3%, and... https://t.co/zoF1akCa7b",Twitter for iPhone,151,879
2019/2/3,1092163866790899712,"I did not intend any slight on Persons with Disabilities, nor would I ever, and I hope they know that. If there has... https://t.co/PSwL0lqcWV",Twitter for iPhone,85,312
2019/2/3,1092163864618287104,"Vis-a-vis the comments I made at the final rally prior to the holding of the by-election at Ayawaso West Wuogon, wh... https://t.co/us2PvSIyjd",Twitter for iPhone,334,2576
2019/2/3,1091949015619588096,I send warm congratulations to Richard Oblitey Commey (@RichardCommey) on his well-deserved victory over Isa Chanie... https://t.co/vnjbmXusSf,Twitter for iPhone,944,7099
2019/1/30,1090517515925639169,"RT @NPP_GH: #EyeAseeHo
#EdaHoPlain https://t.co/hG0RnE2JMz",Twitter for iPhone,99,0
2019/1/29,1090346239550459904,"Earlier this evening, I joined the @NPP_GH at the final rally in support of it's candidate, Lydia Seyram Alhassan,... https://t.co/X6D2qvDwPO",Twitter for iPhone,141,1105
2019/1/29,1090345134682718210,"RT @NPP_GH: Ayawaso West Wuogon supports one of its own - Lydia Seyram Alhassan - #EyeAseeHo
#EdaHoPlain #NPP https://t.co/wJDOEhFgba",Twitter for iPhone,69,0
2019/1/27,1089474937163784192,RT @NPP_GH: #EyeAseeHo #EdaHoPlain https://t.co/XBjd1Ko1w6,Twitter for iPhone,104,0
2019/1/26,1089064648035500033,"Good morning. 

I am an ""Abudani"", a person who stands for unity, reconciliation and progress in Dagbon.... https://t.co/KPj2QBcyNk",Twitter for iPhone,811,5334
2019/1/25,1088898822586204161,"Earlier today, I was in Yendi to participate in the enskinment and coronation of the new Yaa-Na, Mahama Abukari II.... https://t.co/IZRZetSXT1",Twitter for iPhone,789,4659
2019/1/25,1088807351304548356,"I am an ""Abudani"", a person who stands for unity, reconciliation and progress in Dagbon.

#YaNaaEnskinment2019... https://t.co/s05QBJEydz",Twitter for iPhone,582,3200
2019/1/25,1088798542339158016,"#YaNaaEnskinment2019
#PeaceAtLast
#Dagbon
#CongratulationsYaNaaAbukariMahamaII https://t.co/3W3LxMaYF0",Twitter for iPhone,129,507
2019/1/25,1088798037290434560,"#YaNaaEnskinment2019
#PeaceAtLast
#Dagbon
#CongratulationsYaNaaAbukariMahamaII https://t.co/vaYNeRT6ip",Twitter for iPhone,103,425
2019/1/25,1088797939873579008,"#YaNaaEnskinment2019
#PeaceAtLast
#Dagbon
#CongratulationsYaNaaAbukariMahamaII https://t.co/iuH81ibsmQ",Twitter for iPhone,109,421
2019/1/25,1088797369683140608,"#YaNaaEnskinment2019
#PeaceAtLast
#Dagbon
#CongratulationsYaNaaAbukariMahamaII https://t.co/75tgDMXmn0",Twitter for iPhone,149,642
2019/1/18,1086389173039321089,I assure him and the entire people of Dagbon of my Government's wholehearted support in helping to restore Dagbon t... https://t.co/9moLhYxWfo,Twitter for iPhone,125,1055
2019/1/18,1086389170698895360,"Like the overwhelming majority of Ghanaians, I am delighted about today, and I look forward eagerly to visiting Yen... https://t.co/mj1DkqbGxb",Twitter for iPhone,93,908
2019/1/18,1086389168622718976,"He is an experienced and mature man, a man who loves his people, and a man who will work to ensure that Dagbon pros... https://t.co/7DYA3Pb1hk",Twitter for iPhone,57,313
2019/1/18,1086389166328422400,"I am confident that the new Ya-Naa will steer ably the affairs of Dagbon, move swiftly to place the Kampakuya Na an... https://t.co/yk2GEk2smW",Twitter for iPhone,79,356
2019/1/18,1086389164143198209,"The security agencies are to be applauded for exhibiting professionalism in guaranteeing, despite one or two regret... https://t.co/jk2iWJQdFw",Twitter for iPhone,53,297
2019/1/18,1086389162033508352,"It is the expectation of the people of Dagbon that, as the eldest sons of two most recent Ya-Naas, they will help t... https://t.co/2iqH5CKRts",Twitter for iPhone,67,340
2019/1/18,1086389159751835649,"The Kampakuya Naa, Yakubu Abdulai Andani, and the Bolin-Lana, Abdulai Mahamadu, are on their part to be commended f... https://t.co/Y0J1u2ur0K",Twitter for iPhone,54,276
2019/1/18,1086389157382025223,"I thank the Committee of Eminent Chiefs chaired by the Asantehene, Otumfuo Osei Tutu II, together with the Overlord... https://t.co/MFlxmkdu3G",Twitter for iPhone,69,336
2019/1/18,1086389155339358210,"The people of Dagbon, especially the Andani and Abudu Royal families, are to be congratulated for this achievement,... https://t.co/RHJsoSxSyq",Twitter for iPhone,80,389
2019/1/18,1086389152319451136,"I send warmest congratulations to Yo-Naa, the Savelugu Naa, Abubakari Mahama, on his election, by the time-hallowed... https://t.co/mSn12XaeRC",Twitter for iPhone,152,675
2019/1/18,1086389134917283841,"Today is a happy day for the good people of Ghana. At long last, the people of Dagbon have, by the grace of God, a... https://t.co/SHed9b6oov",Twitter for iPhone,825,4868
2019/1/17,1085893400216387585,"Rest in peace, Ahmed. https://t.co/bCgKW2jDZz",Twitter for iPhone,1915,10527
2019/1/7,1082324503508721666,#ConstitutionDay https://t.co/6LNXJKjtZH,Twitter for iPhone,297,2359
2019/1/7,1082235414491156480,"On this first #ConstitutionDay, we celebrate the longest, undisturbed period of stable, constitutional rule in the... https://t.co/KcQQ1VeBXx",Twitter for iPhone,1325,7686
2019/1/1,1079919256278568961,"I wish you a prosperous, happy New Year! https://t.co/nE59SRp6OT",Twitter for iPhone,1541,10269
2018/12/25,1077617694927736833,Watch my Christmas and New Year's message here: https://t.co/hi0hv2Feqd #MerryChristmas,Twitter for iPhone,277,2372
2018/12/20,1075869701505511425,"Afropop, dancehall and reggae artiste, @stonebwoyb, ""President of Bhim Nation"", was at Jubilee House a few minutes... https://t.co/3iqxkvId0h",Twitter for iPhone,3109,16136
2018/12/18,1075081786269593600,https://t.co/0ppKR7YSf1,Twitter for iPhone,283,2334
2018/12/9,1071745366628933637,"Better luck next time to the Royal Storm, Isaac Dogboe. I am confident you'll bounce back even stronger. Keep your head up.",Twitter for iPhone,1645,10603
2018/12/8,1071349662181924865,"Happy birthday to my former boss and second President of the Fourth Republic of Ghana, John Agyekum Kufuor. #JAKat80 https://t.co/J2tYYyV4fW",Twitter for iPhone,1000,5874
2018/12/7,1070955751663960064,"#FarmersDay2018, #HappyFarmersDay, #PlantingForFoodAndJobs, #RearingForFoodAndJobs https://t.co/y2xfe7VXna",Twitter for iPhone,432,2871
2018/12/6,1070721455325933568,#AccraSDGsInvest https://t.co/wMcBVRrYRv,Twitter for iPhone,164,1270
2018/12/5,1070277772457771008,"In the ever complex &amp; interdependent world in which we live today, we need bold, ambitious &amp; smart policies &amp; progr... https://t.co/mE8RvkE8Yx",Twitter for iPhone,494,3730
2018/12/1,1069004641088737280,"He was a great servant of the American people, and will long be remembered for his contribution to world peace, in... https://t.co/bdDScMicFz",Twitter for iPhone,105,873
2018/12/1,1069004639062888449,"On behalf of the people and Government of Ghana, I send heartfelt condolences to the family of the late George Herb... https://t.co/MLVYXvAzZV",Twitter for iPhone,417,3588
2018/11/22,1065549780091322368,https://t.co/GWpikjCn0I,Twitter for iPhone,294,3258
2018/11/21,1065302703843262464,"On Wednesday, 21st November, 2018, the Committee of Eminent Chiefs on Dabgon presented me with the road-map for the... https://t.co/K4L2ueEVDQ",Twitter for iPhone,328,1987
2018/11/21,1065266614621360131,#PeaceAtLast https://t.co/YSVfkoO6Iq,Twitter for iPhone,117,882
2018/11/21,1065190992930881538,#PeaceAtLast https://t.co/Wk7BTHrOxM,Twitter for iPhone,284,2089
2018/11/19,1064494255694069761,https://t.co/ZZhzmvA1xG,Twitter for iPhone,467,4767
2018/11/18,1064269617613455360,"Great weekend for Ghana football. Congratulations to the Black Stars, Black Queens and the Maidens. Best of luck in the upcoming matches.",Twitter for iPhone,1357,9864
2018/11/10,1061214936154730496,Happy Birthday Charles Nii Teiko Tagoe (@royaltcafe2012). I wish you the very best as you turn 40. https://t.co/fKuAcuAFar,Twitter for iPhone,92,1009
2018/11/10,1061210073110851584,https://t.co/MYFpjiHhss,Twitter for iPhone,578,3659
2018/11/9,1060948355449348098,https://t.co/OfTU8mTEK7,Twitter for iPhone,613,5138
2018/10/28,1056474130042757121,"I urge the media to remain active in tackling the social ills of our country, and advocating for investment that wi... https://t.co/k9hr7TZXhs",Twitter for iPhone,219,1371
2018/10/28,1056474127123517440,Warm congratulations to @benkoku  on being named 2017 Journalist of the Year. Thoroughly well-deserved. Congratulat... https://t.co/aUTEm4rRAs,Twitter for iPhone,577,3897
2018/10/25,1055455653597249536,"Happening now: 

https://t.co/n7jf8v2DAi",Twitter for iPhone,134,860
2018/10/25,1055454928318222336,"Earlier today, I delivered the keynote address at the 9th AU High Level Retreat on the Promotion of Peace, Security... https://t.co/G7lWR79lak",Twitter for iPhone,303,2585
2018/10/17,1052607307421499392,Video: Passing Out Ceremony of Nation Builders Corps (NABCO) https://t.co/c77BZNVcV8,Twitter for iPhone,427,3055
2018/10/16,1052300878588375041,#NABCO https://t.co/kzJA6HpUTr,Twitter for iPhone,408,2923
2018/10/12,1050677382556909568,https://t.co/YQmzfkAYaa,Twitter for iPhone,696,3978
2018/10/11,1050403990888992768,I am disturbed to hear of the incident at the Accra Mall. Let us all work together to improve our maintenance cultu... https://t.co/VVRyqOrhDq,Twitter for iPhone,1314,7491
2018/10/6,1048508138335469569,RT @mocghana: Over 250 of Africa's leading technology innovators will gather in #Accra #Ghana October  9-11 for the 2nd Africa Summit on Wo...,Twitter for iPhone,126,0
2018/10/6,1048508077631295489,"RT @MBawumia: This morning, on behalf of President @NAkufoAddo, I was the special guest of honour at the maiden Ghana Teacher Prize 2018 to...",Twitter for iPhone,123,0
2018/9/26,1044901966873337857,"I will be addressing the 73rd United Nations General Assembly on Wednesday, 26th September, 2018 at 1:30pm. You can... https://t.co/jjRNIF2QXo",Twitter for iPhone,260,1363
2018/9/17,1041748661863100416,"I also attended the induction ceremony of the 4th Vice Chancellor of the University of Education, Winneba. I also c... https://t.co/k0JJJkc4Bq",Twitter for iPhone,257,1970
2018/9/17,1041748012186390529,"On Monday, 17th September, 2018, I ended my 4-day tour of the Central Region, with separate durbars at Mankessim, i... https://t.co/nIPbbmwSCd",Twitter for iPhone,134,966
2018/9/15,1041046172599767041,"Having been made an honorary OdadeE, I urged the students to seize the opportunities that PRESEC offers, and the ma... https://t.co/4sClaJY4CK",Twitter for iPhone,253,1033
2018/9/15,1041046151926087681,"On Saturday, 15th September, 2018, I was at the Presbyterian Boys' Senior High School, Legon, to join them in their... https://t.co/uEhmeFyF4p",Twitter for iPhone,400,2168
2018/9/15,1040946181306818560,https://t.co/VsI10BMnrs,Twitter for iPhone,730,4263
2018/9/13,1040208119098429440,"Kofi Annan brought considerable renown to Ghana as UN Secretary-General, and by his conduct and comportment in the... https://t.co/hVqT1qYyu8",Twitter for iPhone,816,4288
2018/9/10,1039182975831814144,"On Monday, 10th Sept. 2018, I attended the 2018 Annual Conference of the Ghana Bar Association, in Koforidua, in th... https://t.co/kenz5ZJI3l",Twitter for iPhone,227,1907
2018/9/4,1036945913187586048,"Yesterday, I held a meeting with the co-founder and Exec. Chairman of Alibaba Group, Mr. Jack Ma. I urged him to co... https://t.co/jn6f0EmsiG",Twitter for iPhone,1164,5499
2018/8/31,1035455633556819969,"On Thursday, 30th August, 2018, the German Chancellor, Angela Merkel, paid a day's working visit to Ghana. The purp... https://t.co/UtTfecre7T",Twitter for iPhone,546,3209
2018/8/27,1034054742023045121,"Warm congratulations to the Royal Storm, Isaac Dogboe, on his successful defense of his WBO Super Bantamweight titl... https://t.co/rXUcuIfqA9",Twitter for iPhone,1112,7130
2018/8/23,1032754260361060353,"On Thursday, 23rd August, 2018, a grand durbar was held in Kyebi, in the Eastern Region, to commemorate the 75th an... https://t.co/iXrA6q22ZZ",Twitter for iPhone,752,4513
2018/8/21,1031832581669629952,RT @NOIweala: So inspired that the Government of Ghana is adopting the double intake system for Senior High School entrants starting in Sep...,Twitter for iPhone,318,0
2018/8/21,1031832538166243329,"RT @NOIweala: ...the Chinese Translation of which is just coming out in 2018 as he turns 90!

Never too late and never too old to change th...",Twitter for iPhone,130,0
2018/8/21,1031832506503450624,RT @NOIweala: Over the past 30 years he's refined the idea to include the double intake sys at the tertiary level in his books 'The Quiet R...,Twitter for iPhone,97,0
2018/8/21,1031832468305989632,"RT @NOIweala: The double intake system was first proposed by my father, Professor Chukwuka Okonjo, in the 1980's when he was Education Advi...",Twitter for iPhone,119,0
2018/8/21,1031832386462527488,RT @NOIweala: Congratulations to President Nana Akufo-Addo and his team for being bold enough to do things differently!,Twitter for iPhone,150,0
2018/8/21,1031832347690323973,RT @NOIweala: So inspired that the Government of Ghana is adopting the double intake system for Senior High School entrants starting in Sep...,Twitter for iPhone,417,0
2018/8/21,1031788947872120832,I wish all Muslims in Ghana and around the world a joyful Eid ul-Adha celebration. #EidMubarak #EidAlAdha https://t.co/2yY6lXmSkA,Twitter for iPhone,788,4220
2018/8/20,1031526524963508232,https://t.co/kLsC15LrXz,Twitter for iPhone,1042,4961
2018/8/18,1030771205547216896,"I have directed that, in his honour, Ghana's national flag will fly at half-mast across the country and in all of G... https://t.co/94Z6KiY8d8",Twitter for iPhone,859,2221
2018/8/18,1030771202833506305,"Undoubtedly, he excelled in the various undertakings of his life, leaving in his trail most pleasant memories. His... https://t.co/0ExWRbzv3p",Twitter for iPhone,333,1182
2018/8/18,1030771200212000769,He brought considerable renown to our country by this position and through his conduct and comportment in the globa... https://t.co/661ujWieqd,Twitter for iPhone,286,726
2018/8/18,1030771197297025024,"Consummate international diplomat and highly respected former Secretary General of the United Nations, Mr. Kofi Ann... https://t.co/647tcECzfS",Twitter for iPhone,312,803
2018/8/18,1030771195237617664,"I am, however, comforted by the information, after speaking to Nane Maria, that he died peacefully in his sleep. 3/7",Twitter for iPhone,299,780
2018/8/18,1030771192884543489,"I extend, on behalf of the entire Ghanaian nation, our sincere, heartfelt condolences to his beloved widow, Nane Ma... https://t.co/QTs8PgyX4m",Twitter for iPhone,289,756
2018/8/18,1030771189726228487,"The Government and people of Ghana, First Lady Rebecca and I are deeply saddened by the news of the death, in Berne... https://t.co/pC9R22Qk4m",Twitter for iPhone,1812,6719
2018/8/9,1027525040861011969,https://t.co/RzwtYNZNXi,Twitter for iPhone,1034,4544
2018/8/9,1027452852795572225,"Today, I will launch a new, pan-African challenge that will drive and reward African innovation targeted at achievi... https://t.co/kga7tYqSVq",Twitter for iPhone,623,2016
2018/8/9,1027450259511889921,"RT @SBawumia: To find out more about CoPASH, visit https://t.co/H5M3aHnBlN https://t.co/r0OJ6tY94d",Twitter for iPhone,65,0
2018/8/9,1027450065907077120,"RT @MBawumia: On Wednesday, 8th August, 2018, I gave the keynote address at the 2018 Annual Conference of Ghana Geographers Association and...",Twitter for iPhone,64,0
2018/8/9,1027450034596528129,"RT @SDGsPresidency: Coming to our channel on September 2018. The Impact Makers spotlights the CSOs, the Innovators and the Change Agents wh...",Twitter for iPhone,25,0
2018/8/9,1027449984747229184,"RT @owareama: Men at work 
#Thechangewevotedfor 
#FollowYourPresident @NAkufoAddo https://t.co/CqD7ohe7wj",Twitter for iPhone,43,0
2018/8/9,1027449939000008704,"RT @mocghana: H.E. @NAkufoAddo , on 3rd August, 2018, inaugurated the rural telephony project in Abenaso, Eastern Region, connecting the to...",Twitter for iPhone,36,0
2018/8/1,1024638546571927552,RT @GoalMindsOnline: In 100 words nominate the person|group|entity you would define as an #ImpactMaker. Send to hello@goalminds.org w/ thei...,Twitter for iPhone,36,0
2018/8/1,1024638493572714497,"RT @GoalMindsOnline: We are looking for individuals | groups | entities in Ghana, who are making powerful impact on their communities &amp; in...",Twitter for iPhone,32,0
2018/8/1,1024638333262151680,"RT @GoalMindsOnline: 7.31 is a day set aside to celebrate the #AfricanWoman - her life, her story, her work, her drive. As we highlight all...",Twitter for iPhone,18,0
2018/7/27,1022807739146412033,"I wish him peaceful rest in the bosom of the Almighty. He deserves it. 

Farewell Paa Kwesi. God bless.

#RIPKBAA",Twitter for iPhone,104,728
2018/7/27,1022807734083887105,"On behalf of the Government and people of Ghana, my wife, Rebecca, and my entire family, I extend our profound cond... https://t.co/BqYdS5Lafm",Twitter for iPhone,93,641
2018/7/27,1022807725431050242,"He was a vibrant personality in our national life, who still had so much in him to give to our country. He was a fi... https://t.co/mYhX5Tz7sF",Twitter for iPhone,48,224
2018/7/27,1022807720301391873,"Kwesi Bekoe Amissah-Arthur's death is not only a loss for his party, the NDC, or his family, or for the community f... https://t.co/iI1iN3rjyA",Twitter for iPhone,354,2615
2018/7/23,1021500157177815040,RT @GhanaPresidency: Being a citizen and not a spectator demands that you follow the activities of the President wherever he is. #FollowYou...,Twitter for iPhone,148,0
2018/7/23,1021500143651225617,RT @NPP_GH: Being a citizen and not a spectator demands that you follow the activities of the President wherever he is. #FollowYourPresiden...,Twitter for iPhone,84,0
2018/7/23,1021500131684896769,RT @RAkufoAddo: I am excited about the appointment of Mrs Jean A. Mensa as the Chair Person of the Electoral Commission. She has an impecca...,Twitter for iPhone,233,0
2018/7/23,1021500099254538240,RT @iTrustNana: Being a citizen and not a spectator demands that you follow the activities of the President wherever he is. #FollowYourPres...,Twitter for iPhone,53,0
2018/7/22,1021099290167599104,https://t.co/Btss3LDN1r,Twitter for iPhone,274,1982
2018/7/22,1021028979900321792,"RT @SBawumia: I am honored to be named the World Habitat Humanitarian Ambassador and to be awarded for Global Excellence in Leadership, Hum...",Twitter for iPhone,356,0
2018/7/22,1021028967556448256,Congratulations! https://t.co/RDJeBLevV2,Twitter for iPhone,168,1607
2018/7/21,1020707321499078656,https://t.co/WvYMMaO2uw,Twitter for iPhone,1417,6763
